uuid,loan_id,amount,created_at,paid_at
d87f545379f34c55980de783e6557dc3,26075,5.0,2019-11-29 13:11:54.755206,
affc44f7c7fa42fbb8c1bc881e1c67d7,27415,5.0,2019-12-01 13:39:31.435725,2019-12-02 13:47:55.417391
4bca00d3826a44a7ad065b6ffe898a7a,26343,5.0,2019-11-29 17:26:43.445443,
de4d63ed1f724f95b70ac1b3c22cbb15,26370,5.0,2019-11-29 18:06:39.244470,2019-12-02 00:08:45.844672
41c2b60e0d9b4468826977be6aef4337,27651,5.0,2019-12-01 22:55:27.685876,2019-12-04 14:19:01.051122
6f8427b4a67149b79cd2665b50bd49ef,26583,5.0,2019-11-29 23:49:28.619046,
b7c13ec16fe24019afad6d90b8ece379,27543,5.0,2019-12-01 18:56:31.408960,2019-12-03 12:06:38.473292
962750f79fd145c694c40f306071026e,21021,5.0,2019-11-20 19:53:16.689220,2019-11-30 15:59:47.696170
282823463aae4697bd02d592c0b57877,28781,5.0,2019-12-03 22:25:35.703440,2019-12-08 10:14:31.472989
c0ef5ca9ca5d4480a11324e372e04913,27300,5.0,2019-12-01 05:44:25.235612,2019-12-04 16:29:35.183883
af15e9b566bc4ad8998b5c07426de431,27547,5.0,2019-12-01 19:08:17.119624,
5af665c6448a49e19dc41db7da700c2c,27747,5.0,2019-12-02 04:14:24.139410,2019-12-12 17:38:07.051337
b9c77963b79f4259ac12159a77cd6747,27980,5.0,2019-12-02 14:57:54.557040,2020-01-13 17:54:49.811297
453f2f43e4684316b7fc1863bf356030,28485,5.0,2019-12-03 13:06:47.289265,2019-12-23 12:22:17.725146
660e2df908ec4ba9b3364feeddb21f45,29194,5.0,2019-12-04 15:49:29.755567,
c909f99f86df4d14ba17632ddce853ae,29152,5.0,2019-12-04 14:33:40.377505,2019-12-09 14:40:39.201244
b5bb0a06527040ae8a0afe6ad48322d2,21616,5.0,2019-11-21 15:55:46.835338,2019-11-27 09:19:07.162056
e95a803b84474c24a4ef9111641320d7,17030,10.0,2019-11-12 10:25:01.720157,2019-11-21 16:35:55.808383
aa4338b7b5884f65af491847a3fb8a11,23658,5.0,2019-11-25 20:53:20.142733,2019-11-30 00:52:42.989291
2e9c6f11580044d8abd546d3eb821e3a,29055,10.0,2019-12-04 12:11:47.462465,2019-12-12 12:29:16.556574
24ca850e198849df9595a02e9f5f54f5,20828,5.0,2019-11-20 11:26:09.030172,2019-12-04 14:34:26.699113
0da25fa037154bcbb23aa6b40b487b3d,16588,5.0,2019-11-10 13:44:56.912892,2019-11-15 11:52:37.370175
4d5ed60455464af4be57ab57943a7b53,16853,5.0,2019-11-11 16:11:12.926886,2019-11-19 18:19:44.446742
c80a376412ab443fb9417e85361da52c,16598,5.0,2019-11-10 14:33:04.420742,2019-11-16 19:17:48.050344
26d38264fb0447a9bae098e947d85732,27802,10.0,2019-12-02 09:13:05.126568,2019-12-30 20:21:27.579859
1e172384edcf4e50979eb4ed2638a7a1,29346,10.0,2019-12-04 20:27:38.928646,2019-12-08 13:53:04.540777
37ffb9ef1a854d32a312415b072dc5c7,20853,5.0,2019-11-20 12:33:29.307036,2019-11-29 21:21:27.081666
db391de19b8f4005a8120f16558d6e9b,23193,10.0,2019-11-24 23:08:25.367678,2019-12-02 17:21:35.602323
3b90646cd94d4b5ca46a0590821cb4a9,22920,10.0,2019-11-24 10:27:00.033753,2019-11-28 10:45:27.372445
3700e021fd8847f3a6dd61f6f1b02f41,19776,5.0,2019-11-18 02:32:56.339675,
1f6c65fa4ff54a568e54ff3f4abd6518,24762,10.0,2019-11-27 19:56:08.213205,2019-12-06 16:30:42.663063
970e354268ba495e94b4ae3e249a2c93,21610,5.0,2019-11-21 15:49:50.204615,2019-12-13 03:46:22.201902
5c912bd301be4839ad4e4028d2e75226,23394,10.0,2019-11-25 12:39:48.291500,
7934f4016da2404a8384d4d6a6236d61,27166,10.0,2019-11-30 22:36:49.697512,2019-12-08 18:56:42.550896
b7b939dca4e947588f96555d15a6e2a1,16674,10.0,2019-11-10 21:00:07.724720,
a06e859ef7c245f6882243acf857502f,22078,5.0,2019-11-22 13:28:33.088297,2019-11-25 23:47:59.681826
f1499a4dbe784ca3867190555bc58613,16605,5.0,2019-11-10 14:51:08.177346,2019-11-17 23:06:08.502583
01f63ac3a07e4d75b04ab1797072a566,27886,10.0,2019-12-02 12:19:31.955888,2019-12-16 15:03:35.016244
b86316c7995d413f8469f63c02906846,25121,10.0,2019-11-28 09:10:10.995990,2020-01-27 12:37:50.766976
5c9de17f46244ff1bf43311ea35a3cff,23000,5.0,2019-11-24 14:19:23.229073,2019-11-29 22:11:01.811185
1db187b1c09d4337b1c455a1bd66e455,22829,10.0,2019-11-24 00:51:11.197400,
66d21838af29455581deb7a5dcadd2c9,22810,5.0,2019-11-23 23:47:18.036849,2019-11-27 10:45:40.769670
ce1d7e3326c846e49aeb7f4643dc2bb4,25957,10.0,2019-11-29 10:40:16.542014,2020-01-09 21:14:48.376317
9e807c38065d4259b4d087d6738aaa80,26497,10.0,2019-11-29 21:27:00.461763,2019-12-04 00:15:49.496114
f302a9cf2bd3406795051148dce9b294,27592,10.0,2019-12-01 20:32:36.917690,2019-12-10 19:05:43.730100
3787bf29d4d140529deb1c3b591a3097,20316,5.0,2019-11-19 12:05:00.888679,2019-11-22 03:58:21.887379
dfa529ad3c484798a9936ef87272ea89,22659,5.0,2019-11-23 16:31:18.577472,2019-12-08 16:52:19.386991
260ebec0b8ed4f5382461dc5b85f4420,21734,5.0,2019-11-21 20:45:39.645379,2019-11-30 12:27:50.136513
4714015bc0bc4679adfeb91cf5c0798b,23947,5.0,2019-11-26 13:13:16.863137,
31af8034b31a43129c95763cba91d8bd,27297,10.0,2019-12-01 05:27:41.336271,2019-12-02 03:32:02.172423
2ca3ddb777a24c43a1a1307e578faa3e,25390,5.0,2019-11-28 16:39:03.781876,2019-11-29 13:44:59.693128
5a34432435f14604bd51d135b61ebb14,22414,5.0,2019-11-23 03:11:18.749496,2019-11-26 13:46:19.462160
f7267226b0b147a39e2590789a30b557,26850,10.0,2019-11-30 12:24:14.109225,2019-12-14 19:05:00.844628
c25c95e0e5db4390a601bd56095a69dc,25291,5.0,2019-11-28 13:34:26.268765,2019-12-04 14:50:36.695401
1d643c6f4484437e8012051c1cc8b1b1,18038,5.0,2019-11-14 00:29:13.914191,2019-11-18 19:04:42.179171
c56b62b0589644a2841c1c7819a6b58a,19639,5.0,2019-11-17 16:56:39.506327,2019-11-28 18:15:35.831402
408ba9c58a124e0f8622159bf34f410c,16940,5.0,2019-11-11 22:25:54.480758,2019-11-14 14:10:27.561803
26d05a511b0d4a7bb16c79fc58ac61b2,18589,5.0,2019-11-15 01:24:55.083879,2019-11-21 23:54:26.527343
c73b027077e64a4fa1ac3759c6e958d7,16619,5.0,2019-11-10 15:41:56.573002,2020-01-19 17:35:59.375046
dbec3633aff3426d9f11e47aebb14b32,25443,5.0,2019-11-28 18:11:51.437620,2019-11-30 11:40:46.478387
9630375059614cbdb5c40e7d18d83db8,23864,5.0,2019-11-26 10:30:43.331897,2019-12-09 14:05:38.405842
4cbe8cc4bb5b4e07a1df2dcfe54801e1,18420,5.0,2019-11-14 21:27:18.425783,2019-11-22 19:42:22.953880
1440b9423b1149fc87f7f27e4e7d2eda,25987,5.0,2019-11-29 11:23:35.377218,2019-12-03 16:10:33.202264
df62d9ce88234cd28244bf0968061c22,28996,5.0,2019-12-04 09:56:01.493191,2019-12-10 10:44:22.674309
0afb2c64acc14f848113bc7f34fd8570,16639,5.0,2019-11-10 18:12:01.186138,2019-11-27 16:35:53.722034
7149be67de5f473bb375490e1a6fa081,16914,5.0,2019-11-11 20:31:22.501001,2019-11-21 01:27:12.678157
fe7fe50d5c084fccb4a5c615f52bafb8,16987,5.0,2019-11-12 02:36:52.833362,2019-11-27 19:06:48.303353
7ca793496cef48deaba1431acc42fb11,25836,5.0,2019-11-29 03:14:04.739472,2019-12-07 15:01:32.785070
678c34eca96b419095bf3424d91c22a8,17143,5.0,2019-11-12 15:05:33.580596,2019-11-18 20:30:39.203448
d4a3e054397941749f521da48a8cde40,23945,5.0,2019-11-26 13:12:30.974393,2019-11-27 16:48:27.949013
beba5f8a51334709848f70c0a5072465,23998,5.0,2019-11-26 14:08:07.066089,2020-01-15 15:02:50.629172
9f75d5f59eac4b2c920e78987ecd03a0,17247,5.0,2019-11-12 17:15:43.537910,2019-12-08 15:25:23.924724
2b60f4b73eba4459be5ab267bac115c6,17337,5.0,2019-11-12 19:33:23.104607,2020-02-04 18:33:57.527058
ad2afbc8fe2144ff9614128c796f0058,28731,5.0,2019-12-03 20:55:34.408554,2019-12-13 20:04:39.675239
7cb047a949d24fe88660eec36efaf058,17472,5.0,2019-11-13 02:07:04.584547,
6a39160a1b8b4aa6b4f00fcfccd705a7,24993,5.0,2019-11-28 00:41:03.482065,2019-12-23 22:12:30.208052
04dacf65fdeb40b4a01a3a3806264ef5,17564,5.0,2019-11-13 10:30:53.344685,2019-11-20 12:37:11.547858
57cc39c4f575477c98f3880cc17bd021,28107,5.0,2019-12-02 18:41:36.494079,2019-12-07 16:58:56.949231
37b1019d057f44e486763fe9ad3da0d8,22566,5.0,2019-11-23 13:38:47.506151,2019-11-24 13:24:28.698537
c0a04167373c4b5dbd830b9557d15848,19282,5.0,2019-11-16 17:12:39.246416,2019-12-06 07:53:25.249318
02c3b0e4ac31440f8a4836f3978180af,19815,5.0,2019-11-18 08:44:59.463561,2019-11-19 22:23:39.728073
531e425a09a1461abb0cf4b90cdc20cc,26079,5.0,2019-11-29 13:17:06.888863,2019-12-02 16:35:52.802435
c63afbcf3dfa419c83ad60349856d9ad,20457,5.0,2019-11-19 16:27:14.298382,2019-11-20 17:51:51.251073
dbd78c3d7cc643dda12ff384d4e6cea9,23862,5.0,2019-11-26 10:25:31.409043,2019-11-27 21:26:33.613015
ea860f1fca0e48abbaf475d2e7619a7f,22911,5.0,2019-11-24 09:51:58.176544,2019-12-01 12:51:19.780545
67d551aea2e643da910af115b6e357e6,18645,5.0,2019-11-15 03:44:46.712084,2019-11-21 21:26:26.180596
f8707a7d35144fe98164240c8b591f04,18178,5.0,2019-11-14 11:27:13.358676,2020-01-20 11:48:10.682851
0a859d4b126a4586bff3b3d2298e9040,18295,5.0,2019-11-14 16:23:34.162200,
53cebaf05c2443aeb99d14a84ba1cb17,18378,5.0,2019-11-14 20:17:08.756260,2019-12-01 03:41:23.144023
6c735218e78e4fdf80dbd51c93c1bdda,21705,5.0,2019-11-21 19:39:27.136249,2019-11-22 18:43:56.779172
707cfddc6a654aff9942183aa5d9a7af,18395,5.0,2019-11-14 20:41:56.616456,
81fd55b87b83412eb5fd47caf81b4da8,18536,5.0,2019-11-14 23:40:26.077684,2019-12-24 22:44:38.194025
5881fd3cd98644fca86337c23c327931,18730,5.0,2019-11-15 11:37:21.916479,2019-11-25 16:49:54.830654
dd97f0dbe08c42999be808df57110cc8,23674,5.0,2019-11-25 21:38:58.184073,2020-01-14 14:39:43.110509
018d0bcac8bc4a2c8b3f351055bf7b5d,20126,5.0,2019-11-18 22:37:08.500632,2019-12-04 14:46:45.450638
23053554e63c4bf3aca7a82a2250a478,18940,5.0,2019-11-15 20:06:17.422472,2019-11-29 16:13:58.906938
4d3d88ff12924eecb7ee888310e4b131,19637,5.0,2019-11-17 16:52:39.415287,2019-12-06 20:47:27.784220
6c3a6eeafef94b8b85f4c9c04b245dd3,28174,5.0,2019-12-02 21:01:23.847506,2019-12-25 00:19:52.089794
3614f3555ffa40f0a278f60b6ac01e25,19717,5.0,2019-11-17 22:38:28.208624,
93dbdb00b5f74a7eb032a81f10f48802,22445,5.0,2019-11-23 05:31:59.717695,2019-11-27 22:28:50.569879
c39986c69ec84b479271511231abb309,19983,5.0,2019-11-18 16:15:47.456778,
6b40988553874a5a8dbefcbea3d22dde,25718,5.0,2019-11-29 00:10:47.785676,2019-12-14 21:33:17.317027
8780dec406e542d9b6b58670a9b6bf8b,20094,5.0,2019-11-18 17:48:59.870254,2019-12-23 20:18:16.766778
a1e293cb76674a28b98e00a88ebe80c5,20150,5.0,2019-11-19 01:07:20.077655,2020-01-03 00:56:03.179476
add4ba658f7e4e138943ae793db34415,21212,5.0,2019-11-20 23:10:39.304695,2019-11-27 18:22:07.332461
6297c9b997ff4cdcacad480971add182,20749,5.0,2019-11-20 03:32:50.163461,2019-12-06 22:04:36.059504
357a661cac7a40348193304d4e0e4b4f,28728,5.0,2019-12-03 20:49:54.086483,2019-12-12 15:01:31.158035
618e43f1233b46dabbf6398427df0023,27673,5.0,2019-12-01 23:48:48.096980,2019-12-02 10:06:24.360536
6c26cc2f2df54bd19217e934247edc3e,24471,5.0,2019-11-27 11:30:10.799823,2019-11-28 19:00:19.583594
78e87229665948438dadbfe391c8c96c,21119,5.0,2019-11-20 21:31:57.550910,2019-11-29 18:57:31.131050
04d1ab4ada2d47a5a45421effb8746a4,21169,5.0,2019-11-20 22:23:15.321849,2019-11-22 13:56:31.238161
ec11aa73e2ab46349324027acbedb9cd,23048,5.0,2019-11-24 16:50:26.617410,2019-11-28 21:40:08.008796
7a92225ab47e4aec918e227f63a7e7ac,22259,5.0,2019-11-22 20:18:41.653162,2019-11-25 23:41:48.987384
dcb9fde52e2a412abff3e132664ab46a,21422,5.0,2019-11-21 10:09:31.853245,
790bf85a56924abcab531a0748e3f04e,21837,5.0,2019-11-22 00:01:44.319238,2019-11-24 13:47:01.001424
c9f5616e6039451095cdb5978994f49e,21999,5.0,2019-11-22 10:54:02.936421,2019-11-25 20:41:10.659373
20cdece297cd4513a28970a0e8894973,21800,5.0,2019-11-21 22:35:09.181324,2019-11-29 11:28:39.188528
df9500977c3445acb7f8041f0082d495,22770,5.0,2019-11-23 21:43:03.535338,2019-12-17 14:58:10.446371
085edc2ae68c4b8bb6a7c96c723528db,22134,5.0,2019-11-22 15:15:00.475536,2019-12-08 11:12:21.655234
687128094169445a8807cf59b7b59ca0,22254,5.0,2019-11-22 20:11:53.097117,2019-12-20 20:04:06.950082
f247765902ec4162b3d6e1d895ee466b,28798,5.0,2019-12-03 22:57:08.416257,2019-12-12 21:41:51.141979
920312de848f4be8ab97333214d05467,22679,5.0,2019-11-23 17:23:37.524136,2019-11-24 21:21:46.033551
23de144f0e7745a7a9ef84929bbb346d,23716,5.0,2019-11-25 23:12:18.785384,2019-11-27 20:35:00.995699
b94b1410a4034d75a15fb7692cc4471f,23823,5.0,2019-11-26 05:51:43.821376,2019-12-18 14:46:48.297650
1424be4aea6b411b8e349bb8fe9092a4,23971,5.0,2019-11-26 13:53:29.024189,2019-12-16 18:52:28.335843
7ce30aad32c14cabb79df38a7129fe59,24146,5.0,2019-11-26 17:06:01.876454,2020-01-12 14:21:56.117487
53be426b09154ea0a61017ca4656fdae,28328,5.0,2019-12-03 03:53:09.506510,2019-12-09 01:12:49.749186
87d8e94341ed46e7a903fe1b618428ab,24752,5.0,2019-11-27 19:49:48.352925,
9995192e08294b2ca1998dbf0d982394,24957,5.0,2019-11-27 23:31:38.772708,
9fb5d9f83546469083d304d54fe7cd04,25475,5.0,2019-11-28 19:35:02.067615,2020-01-13 16:50:08.232288
8b4ef11818874c919043074aecfa79bc,25511,5.0,2019-11-28 19:58:59.896086,
bb77791d29e84c9292559f150866ecb5,25574,5.0,2019-11-28 21:17:51.095275,
783de6f8ba47439f9a06fb058fd300b1,25632,5.0,2019-11-28 22:06:06.686859,
027ed1b35a59400b9513cc4f8d96fc62,26200,5.0,2019-11-29 14:59:09.032294,2019-12-02 20:40:47.484134
58e3fa6542bd45b68a90e11e6abdc027,25958,5.0,2019-11-29 10:41:27.445256,
720741291b9640b09549c4f69a09ed01,26054,5.0,2019-11-29 12:54:34.083149,2019-12-10 20:28:13.654028
2507ee1101de416aba156af9b2a15a79,26159,5.0,2019-11-29 14:31:45.580460,
b0fec1ef4a8d4843a9e26684fe87f752,27530,5.0,2019-12-01 18:12:00.516303,2019-12-02 20:01:11.265170
950836c7e7dd41d08ba24539c408b04a,26864,5.0,2019-11-30 12:53:19.660031,
e1824cd164f64b5b8bd323bb0a41dd08,26939,5.0,2019-11-30 14:59:37.606748,
db8f08b2d045493991f2d5364d00194a,27110,5.0,2019-11-30 20:17:37.645132,
a0589b95a1a24ab6985528f5b425ac5b,27115,5.0,2019-11-30 20:36:54.294972,2019-12-03 21:06:58.096242
55bb0b3c9de344898cfb65c8e469a575,27488,5.0,2019-12-01 16:10:23.682878,2019-12-20 13:53:25.124389
fce29c98dd3e4e85b9eb362d08000358,27539,5.0,2019-12-01 18:49:17.396894,2019-12-09 12:53:46.267416
14dcc4c22cf245fd82122bb64b316619,28015,5.0,2019-12-02 16:05:23.143614,2019-12-19 10:23:48.584554
f56b5c13bfa049aeac1b754787185bc5,28465,5.0,2019-12-03 12:28:50.696497,2020-01-22 17:16:53.630608
d99056a1407148dea1e606b922fd9f31,27152,10.0,2019-11-30 22:07:52.518041,2019-12-05 14:23:51.043220
d9d22e3067c849909e5b51f3b2e8f379,18037,10.0,2019-11-14 00:27:25.573972,2019-11-15 21:51:31.113224
3509fdcce0e14359a708c8bbd8a2b2f5,19619,5.0,2019-11-17 15:38:54.077629,2020-01-23 16:28:02.360691
650a2a7c81cd4a5c8ff6e7e278030cce,22110,10.0,2019-11-22 14:24:41.986864,2019-11-27 18:59:26.095893
87c697f633b9432a86f46fcace455434,27075,10.0,2019-11-30 19:10:25.189653,2019-12-04 11:33:51.071653
d71acd86c16e46b1bdb9e74f05887260,18792,10.0,2019-11-15 13:32:38.353698,2019-11-18 14:01:55.015472
482dc264a12e47518d965e56c5b7a96d,21207,10.0,2019-11-20 23:04:02.962608,2019-11-23 11:59:50.874849
ae19897f08d746858fff302a0224b926,23308,5.0,2019-11-25 09:19:08.988276,2019-11-27 11:07:23.357056
f3a573a7cff04fe5b72d1018c6a06f36,22268,10.0,2019-11-22 20:51:41.279286,2019-12-01 14:03:05.980529
a0346485be84426ab050b1500fe0f01b,20595,5.0,2019-11-19 21:07:31.656176,2019-11-21 11:01:04.263234
8f144ad3efd54295964f2e750982a363,24466,5.0,2019-11-27 11:24:29.201111,2019-11-30 21:33:03.352391
e53f1e95a23a457c88410dcacbe8958a,17605,5.0,2019-11-13 12:37:45.047585,2019-11-14 17:46:06.668462
bf82b28d540e4e4cb8e892d7ae464165,27936,10.0,2019-12-02 13:42:40.807637,2019-12-10 14:04:58.852823
f9f6e0bd2d2549bcaa5e21682c66aa58,27167,5.0,2019-11-30 22:43:46.250184,2019-12-28 03:42:46.990377
6099f036bbd94c7e9462e7e77455251d,27445,5.0,2019-12-01 14:36:13.932507,2019-12-05 16:02:40.868722
de9c64df74cd4100a5b366015a3c73e4,17616,5.0,2019-11-13 13:14:04.434890,2019-11-18 17:59:47.395571
099760c6d6684d39a5b5b7bef0dc3183,24540,10.0,2019-11-27 13:09:42.526330,2019-11-29 00:53:13.487532
cff5580ec51c4565bddb03200dd17097,27640,10.0,2019-12-01 22:16:42.317877,2019-12-06 19:17:30.844515
a6884c6555c44b6f96211736e4fc57ec,26652,5.0,2019-11-30 02:12:27.422743,2019-12-07 20:55:49.448310
e89e86c2a8aa4ac0a3ad161233119cf5,21440,5.0,2019-11-21 10:45:12.463942,
27dd93d551ae43e9aaae16926dd9c118,23845,5.0,2019-11-26 09:20:50.523458,2019-11-29 08:50:33.937531
123a4dfe89a248618e682a45bca345f4,25549,10.0,2019-11-28 20:45:29.441334,2019-12-03 10:54:51.733641
1ad81cfa27a74d97b73c2c73d2dea764,26501,10.0,2019-11-29 21:31:45.066243,2019-12-04 22:59:05.843130
b8fd9a9734db4512a010a50677ebd127,22711,5.0,2019-11-23 18:31:35.227484,2019-11-28 16:13:44.621178
2c33dd580de046e6b875556d246cf8a8,16797,5.0,2019-11-11 12:00:30.972043,2019-12-06 01:09:56.285889
41a0ea11254a4cfbb51d4b83401fffb7,17109,5.0,2019-11-12 14:29:45.038133,
156ceb5a64a5420dbcfeb9d5c3dd8b1e,19181,5.0,2019-11-16 12:28:28.916032,2019-11-22 14:42:03.497073
f3a559134d4442a0abb686556ddfb485,28102,5.0,2019-12-02 18:37:08.673932,2019-12-08 12:32:24.075458
21dcb27b64cf462bb452c822d6fa1678,27405,5.0,2019-12-01 13:29:56.218158,2019-12-03 19:23:32.657435
32b348f14d634b709b9ae3d02571fb83,26334,5.0,2019-11-29 17:19:29.247518,2019-12-09 15:57:27.914966
ffbe9997779e47edba3c1ce411636bb0,23701,5.0,2019-11-25 22:37:01.357263,2019-11-28 03:25:58.239415
24a52807ca9b420ea3945b8f7bd2c652,17301,5.0,2019-11-12 18:18:42.738314,2019-12-17 18:35:42.744906
e9498ef658a84559b116a933aa84f715,17453,5.0,2019-11-13 01:02:22.521141,2020-01-05 20:17:31.559150
2c4c2fa02ec647c2bca8daec15c293bb,17493,5.0,2019-11-13 03:50:06.830701,2019-11-26 20:39:46.028311
8fb9bb7a310846c4a4390ec71ad6616a,25148,5.0,2019-11-28 10:06:26.894363,2019-12-10 21:49:25.869489
ae92910184f7414394343d8fc9289073,26224,5.0,2019-11-29 15:10:33.366202,2019-12-06 15:59:25.568792
ee5cfef522e144beb50bc8e2474bb602,26513,5.0,2019-11-29 21:52:38.405105,2019-12-14 22:02:31.601603
e9fd49b719fc476181a7ba34a9ac3867,28165,5.0,2019-12-02 20:34:43.316510,2019-12-03 21:12:49.828258
0a4c5b88c55247dcb72df738203831e1,18087,5.0,2019-11-14 03:19:54.671262,2019-11-15 15:36:29.527977
4e4753a0c8254296aec916538b0ac342,18047,5.0,2019-11-14 00:47:19.242984,2019-11-20 13:08:53.102336
b8e6dc00c62b4fae8765c4b546606aca,18074,5.0,2019-11-14 02:16:28.131430,2019-11-14 22:23:32.492903
a981b08d727943daa284a3b7dc8e4220,24409,5.0,2019-11-27 09:05:33.194779,2019-11-29 15:50:58.189901
3fd4475772834fb591ce50917d9f506c,28366,5.0,2019-12-03 09:28:44.483553,2019-12-07 16:21:02.418966
bd00cdcac9e04f1b8437f5dc2f9e0ca2,25027,5.0,2019-11-28 02:00:59.142713,2019-12-01 14:12:37.657738
e0431c77d80a47bfa00cf2cecca1922c,19727,5.0,2019-11-17 23:21:45.009487,2019-11-22 17:21:42.829617
4acaaf6e34d64874b3418257742d9b0f,22435,5.0,2019-11-23 04:53:38.091194,2019-12-07 13:15:16.397322
b578ae0c26d54b6ca6afdcbb6fca4814,18809,5.0,2019-11-15 14:44:18.457327,
56bd3727d80e4b4d85dfb62ff3a4ef64,19078,5.0,2019-11-16 02:34:18.431448,2020-01-23 19:10:04.735106
a23d6c8ce2774d09b158b8710d00c868,22154,5.0,2019-11-22 16:07:22.738693,2019-12-07 13:54:38.923589
4a9e468ab057466584f1191680b8320d,19297,5.0,2019-11-16 17:52:28.766472,2019-11-29 17:56:24.951231
90bba5ae14664f288412b407887f9f8b,19758,5.0,2019-11-18 01:12:09.555385,2019-12-20 21:11:59.664501
13ed1805b4c1423d9eb4ec906d06c34a,19955,5.0,2019-11-18 15:22:10.987235,2019-12-01 17:40:56.303668
c8f899b85ad24844b333253d41fd4b30,22861,5.0,2019-11-24 02:58:10.904191,
2501c6a4cba045ab965789ae85497c8e,25216,5.0,2019-11-28 12:14:05.040546,2019-12-31 12:14:57.575785
fba6e0b75a5f4d4d8aeea1251b766540,22138,5.0,2019-11-22 15:21:37.868069,2019-11-27 20:06:07.309261
231493066f054228a0dfd8fc52b7b649,21598,5.0,2019-11-21 15:27:17.811971,2019-11-25 21:41:05.421762
d09e2eebd3704b4096ed87d1b6e36eb5,27789,5.0,2019-12-02 08:55:52.422055,2019-12-02 23:36:30.937399
b8bb1e927e51481c842a4a77bd39b6ab,20248,5.0,2019-11-19 10:27:43.054842,2019-12-01 18:11:27.719642
715ac8a4741d47aead8c6eedddcf8710,20300,5.0,2019-11-19 11:44:08.126584,
5efd4ff5d1044fa68bc9a1b7dbe79797,20370,5.0,2019-11-19 13:49:19.419816,2019-12-02 13:28:16.289611
4317f3c4eab941be8f6af2bcc52dc4a2,20422,5.0,2019-11-19 15:23:54.614250,2019-11-19 21:21:03.921577
964fb604bf5148bead17728d22977a92,20696,5.0,2019-11-20 00:48:19.495357,2019-12-07 17:43:01.785335
c66ac12d42f649c9af3b10b875dbb79c,20887,5.0,2019-11-20 14:10:56.646278,2019-11-25 17:12:02.989654
627c362e9fb641beb1579befb8eee1c3,22589,5.0,2019-11-23 14:28:39.492425,2019-11-26 21:38:05.644018
3a180f26b9e44a5ca70d381c158fa491,21025,5.0,2019-11-20 19:57:34.256488,2019-11-29 13:23:54.935360
3a51068d7e78445fb4fef35848585088,23259,5.0,2019-11-25 02:40:29.635399,2019-11-26 16:07:14.992269
5f64333820ff4ba5bba9a4d252256f22,26251,5.0,2019-11-29 15:35:34.228745,2019-12-05 23:41:55.756736
b0ae58f466304ad481440f32637d4928,21488,5.0,2019-11-21 12:16:31.857376,2019-11-29 20:39:04.630108
3141c27ec951404697b9934d74a92350,21250,5.0,2019-11-20 23:50:57.453278,2020-02-01 13:35:32.706711
20e0dbe541684fa082d9e04244f91fe5,21631,5.0,2019-11-21 16:20:32.253006,2019-12-06 16:55:07.668039
4205502f0cf9439787c6957169c32f44,21790,5.0,2019-11-21 22:17:45.297196,
9f6eee1fe9534f90b618fa40ce04b9d5,21815,5.0,2019-11-21 23:03:15.835643,2019-12-06 22:06:16.790480
becbffc991014ab8aef776a546e59082,26980,10.0,2019-11-30 16:14:31.207652,2019-11-30 20:20:04.008247
21e63076ec2c46b4b60cf9bea3e82a55,22156,5.0,2019-11-22 16:10:03.069250,2019-12-07 22:57:28.128316
97d1a2c2575544a18cfa582c05bbb43e,22567,5.0,2019-11-23 13:39:39.840740,2019-12-11 22:31:32.850067
22af4a036aca4ca085f7ca3eb909c3f2,22802,5.0,2019-11-23 23:31:19.409856,2019-11-24 22:52:35.730181
6e49b2a4922a4fb296df6bd1bd0b91d7,21401,5.0,2019-11-21 08:50:27.244667,2019-11-23 20:48:41.258133
d0c847eb4e0a4975859081f66eb674a5,23637,5.0,2019-11-25 20:05:04.335785,2019-12-09 11:03:29.638991
5878a5c6623746c09fd9c5aa75bf6f10,23905,5.0,2019-11-26 12:08:39.619340,2020-01-18 21:29:46.372945
b1f6e139a68a4b11acaa8a0223ad4b7a,23918,5.0,2019-11-26 12:31:14.964398,2019-12-14 22:19:03.153810
9d0b026b221545be80824ffa1ca81ec8,24461,5.0,2019-11-27 11:11:14.810116,
0ed109ea11ec4d5fad2657a76653b6ea,24011,5.0,2019-11-26 14:25:47.444979,2019-12-20 12:18:09.103200
7294fde835b14a1ab3be80163984b98b,24747,5.0,2019-11-27 19:46:12.637512,
7227e5c272914667ad76d2c5ff6780b8,24975,5.0,2019-11-28 00:01:14.331586,2019-12-13 19:26:11.854264
d086b8548feb477da3cc1cb0ce383ab9,24999,5.0,2019-11-28 00:47:37.720012,2020-02-05 19:06:54.297919
9fa0cb12b833443aad09b072c689141e,27731,5.0,2019-12-02 03:05:25.854006,2019-12-04 21:07:06.624592
db5c70b2d183414da761e38780af3403,28739,5.0,2019-12-03 21:11:49.297848,2019-12-30 17:11:22.940412
c0cb7d7fb3b648d38e764e57251bd515,25832,5.0,2019-11-29 03:08:30.077320,2019-12-02 15:52:46.199434
2c5a17217dfb4d72bd8d121099a1c540,25785,5.0,2019-11-29 01:44:48.888990,2019-12-07 22:23:10.766787
448489384932475a92573d072cd2fd73,25880,5.0,2019-11-29 05:41:54.319360,2019-12-09 16:56:16.716241
9dfa483916bf4111a656b36e66ebaa0b,26082,5.0,2019-11-29 13:19:20.980093,
e8433456299a454d8ee4ef1925ef9d75,26192,5.0,2019-11-29 14:55:06.361937,2019-12-05 22:03:14.897331
